datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,66,0,1,-9.072,-51.493,31.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,36,0,1,-9.067,-51.527,35.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,105,0,1,-9.062,-51.221,124.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,96,0,1,-9.061,-54.653,6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,80,0,1,-9.025,-54.529,11.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,96,0,1,-8.974,-51.46,44.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,104,0,1,-8.963,-51.451,123.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,93,0,1,-8.955,-51.463,224.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,103,0,1,-8.953,-51.452,203.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,15,0,1,-8.945,-52.078,25.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,49,0,1,-9.44,-51.819,99.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,45,0,1,-9.425,-54.828,25.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,42,0,1,-9.411,-51.924,48.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,44,0,1,-9.41,-51.914,201.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,51,0,1,-9.41,-51.851,11.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,47,0,1,-9.408,-51.904,33.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,48,0,1,-9.405,-54.878,15.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,44,0,1,-9.405,-51.946,16.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,46,0,1,-9.403,-51.936,31.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,48,0,1,-9.402,-51.925,170.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,AVEIRO,Amazonia,0,23.4,0,-3.892,-55.374,7.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,8,0.1,0.8,-3.892,-54.158,138.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,3,0.7,0.5,-4.394,-55.083,10.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,97,0,1,-8.753,-49.985,50.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,39,0,1,-8.717,-53.412,6.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazonia,98,0,1,-8.716,-49.731,279.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,46,0,1,-8.715,-54.611,25.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,98,0,1,-8.715,-49.738,278.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.6,-5.869,-52.162,21.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.6,-5.869,-52.156,12.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,11,0,0.6,-5.869,-51.751,89.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-5.856,-53.669,696.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-5.854,-53.66,238
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,2.4,0.4,-6.481,-56.319,27.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,2.8,0.5,-6.48,-53.534,10.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.479,-55.062,22.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.478,-55.052,24.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.476,-55.043,21.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.476,-54.979,14.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,2.6,0.4,-6.473,-56.33,16.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,2.6,0.4,-6.471,-56.32,8.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,2.8,0.8,-6.47,-52.636,66.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,2.7,0.7,-6.468,-52.626,58.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0.5,0.7,-6.464,-55.934,22
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0.5,0.7,-6.463,-55.925,8.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,2.9,0.4,-6.458,-56.156,42.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,2.8,0.4,-6.457,-56.147,7.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0.3,0.8,-6.455,-55.936,16.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CANAA DOS CARAJAS,Amazonia,12,0,1,-6.445,-49.914,30.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CANAA DOS CARAJAS,Amazonia,12,0,1,-6.443,-49.909,35
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,11,0,0.9,-6.437,-55.35,16.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0.1,0.9,-6.417,-52.843,16.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0.3,0.8,-6.408,-55.919,52.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0.3,0.8,-6.4,-55.93,12.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0.3,0.8,-6.399,-55.921,47.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-6.385,-54.916,16
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-6.384,-54.907,19.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0.2,0.8,-6.378,-55.905,15.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-6.376,-54.917,18.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,1.3,0.4,-6.362,-57.907,28.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,9,0,0.8,-6.355,-55.804,17.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,7,1.1,0.7,-6.343,-53.538,25.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0.3,1,-6.342,-55.91,19.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,1,0.7,-6.342,-53.529,56.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0.2,0.9,-6.34,-55.901,8.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,0.8,-6.338,-55.75,19.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.8,-6.319,-55.425,9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,0.2,1,-6.318,-52.562,37.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-6.317,-54.639,10.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,9,0.6,0.8,-6.316,-53.418,17.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PARAUAPEBAS,Amazonia,11,0,1,-6.302,-50.766,27.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,1,-6.301,-52.936,18.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.8,-6.3,-55.419,12.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.8,-6.299,-55.41,14.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,7,3.2,0.4,-6.297,-53.286,36.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.8,-6.221,-55.511,19
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CURUA,Amazonia,6,10.7,0,-1.625,-55.156,9.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,1,2.8,0,-1.487,-55.352,5.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.8,-6.219,-55.502,18.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,0.9,-6.175,-53.464,28.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,12,0,1,-9.244,-56.759,15.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,5,8.2,0,-1.23,-55.805,40.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,6,13.8,0,-1.158,-56.204,11.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,8,0,0.8,-1.668,-54.112,33.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,2,0.3,0.4,-1.515,-54.65,18
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0.1,0.9,-6.216,-52.925,120.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.8,-6.213,-52.269,9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,10,0.9,0.9,-6.211,-52.622,37
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,1.2,0.7,-6.21,-56.017,15
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,0.1,0.9,-6.207,-52.927,325.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0.1,0.9,-6.206,-52.917,81.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,1,0.9,-6.198,-52.603,19.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,10,0,0.9,-6.197,-55.726,13.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,10,0,0.9,-6.195,-55.717,29.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,1.2,0.8,-6.19,-52.615,36.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,1.8,0.7,-6.185,-53.143,58.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,1.6,0.9,-6.184,-53.133,48.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,1,-6.177,-52.231,16
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,1.3,0.7,-6.174,-53.135,68.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,1,-6.174,-52.145,32.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,6.7,0.1,-6.167,-57.749,10.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,0.7,-6.163,-53.822,26
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,0.7,-6.161,-53.813,30.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0.7,0.8,-6.158,-53.284,26.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,4,0.5,0.6,-4.77,-56.112,9.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,2,5.6,0.3,-4.747,-55.882,93.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0.5,0.9,-6.151,-53.295,20.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,8,0.9,0.6,-6.139,-57.55,16.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-6.139,-53.788,15.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,5,0.3,-6.133,-56.393,18.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,5.9,0.1,-6.13,-57.777,13
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,6,0.1,-6.128,-57.766,15.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0.1,1,-6.123,-53.044,13.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0.1,1,-6.122,-53.034,41.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.9,-6.121,-55.587,13
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0.1,1,-6.114,-53.045,19.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0.1,1,-6.113,-53.036,42.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.9,-6.112,-52.215,13.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0.1,1,-6.105,-53.047,11.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0.3,0.8,-6.104,-53.106,632.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0.2,0.8,-6.103,-53.096,148.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.8,-6.102,-52.217,230
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,4.6,0.2,-6.099,-57.845,127.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0.2,0.8,-6.096,-53.104,70.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,97,0,1,-8.84,-49.791,42.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,15,0,1,-8.377,-54.759,43.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,0.4,0.6,-4.976,-56.26,23
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,96,0,1,-8.81,-50.039,16.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,97,0,1,-8.796,-49.733,86.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,98,0,1,-8.784,-50.117,21.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,98,0,1,-8.779,-50.125,68.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,98,0,1,-8.777,-50.112,118.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,98,0,1,-8.773,-50.119,110
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,0.6,-6.095,-51.474,42.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,7,0.4,0.6,-6.083,-53.905,12.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0.3,0.6,-6.082,-53.896,19.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,1,-6.078,-52.188,51.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,1,-6.077,-52.177,69.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.071,-53.38,36
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,1,-6.069,-53.371,40
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-5.847,-53.67,631.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,AVEIRO,Amazonia,3,0.6,0.6,-3.779,-56.834,22.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,7,5.9,0.1,-3.737,-54.482,58.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,7,1.7,0.4,-3.676,-54.386,57.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,7,1.4,0.4,-3.675,-54.377,7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,15,0,1,-8.944,-52.068,46
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-8.855,-54.956,9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,97,0,1,-8.771,-50.106,55.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,AVEIRO,Amazonia,0,1.8,0.2,-3.303,-55.369,19.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,51,0,1,-9.4,-51.915,130.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,53,0,1,-9.399,-51.905,19.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,56,0,1,-9.392,-51.989,20.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,56,0,1,-9.39,-51.979,29.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,5,3.7,0.1,-1.758,-56.148,27.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,0,1.6,0.7,-1.519,-54.808,8.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,75,0,1,-9.381,-54.831,14.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-6.052,-53.427,17.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-6.05,-53.418,26.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,3.4,0.3,-6.049,-57.783,20.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,3.2,0.3,-6.048,-57.771,30
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-6.042,-53.429,15.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.8,-6.027,-52.19,15.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,4,10.1,0,-1.618,-55.437,7.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.8,-6.002,-53.664,44.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.8,-6.001,-53.654,127.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.8,-5.994,-53.671,17.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-5.984,-53.543,37.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.6,-5.982,-52.088,50.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.8,-5.969,-52.134,86.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.6,-5.954,-51.903,18.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.8,-5.95,-53.621,5.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ELDORADO DO CARAJAS,Amazonia,12,0,1,-5.92,-49.347,94
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-5.917,-53.329,69.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-5.907,-53.33,147.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-5.906,-53.32,250.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-5.905,-53.311,63.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,1,-5.896,-55.492,12
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.6,-5.879,-52.154,63.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.8,-5.845,-53.661,281.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,0.9,-5.822,-53.627,35.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,0.5,-5.819,-51.689,11.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-5.813,-53.437,44.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OURILANDIA DO NORTE,Amazonia,12,0,1,-8.048,-51.754,147.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazonia,12,0,1,-8.044,-49.342,57
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,30,0,1,-7.905,-54.799,33.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-7.899,-55.087,20
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-7.898,-55.078,19.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,41,0,1,-7.898,-54.883,44.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,40,0,1,-7.89,-54.894,33.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,45,0,1,-7.889,-54.885,62.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-7.887,-55.061,34.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-7.885,-55.052,18.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,44,0,1,-7.881,-54.895,16.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-7.88,-55.539,34.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,50,0,1,-7.88,-54.886,25.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-7.878,-55.063,21.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,69,0,1,-7.876,-54.859,103.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,75,0,1,-7.875,-54.85,93
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,82,0,1,-7.866,-54.851,77.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,78,0,1,-7.865,-54.842,17.2
